Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,BN,Points,Total,Opponent,Opponent Total
Dylan,6,J. Goff QB - LA ,7.44,C. Carson RB - SEA ,5.90,S. Barkley RB - NYG ,28.90,K. Allen WR - LAC ,10.30,A. Thielen WR - MIN ,18.30,G. Kittle TE - SF ,3.00,J. White RB - NE ,9.20,M. Bryant K - ATL ,12.00,Packers DEF ,7.00,D. Jackson WR - TB ,8.40,D. Brees QB - NO ,0.00,J. Gordon WR - NE ,4.20,J. Brown WR - BAL ,2.80,L. Fournette RB - JAX ,0.00,K. Johnson RB - DET ,0.00,102.04,Ben,131.70
Sawyer,8,M. Ryan QB - ATL ,27.50,M. Lynch RB - LV ,5.90,D. Johnson RB - ARI ,10.90,D. Adams WR - GB ,25.20,C. Kupp WR - LA ,1.20,J. Cook TE - LV ,1.00,C. Ridley WR - ATL ,4.70,M. Crosby K - GB ,17.00,Vikings DEF ,12.00,T. Brady QB - NE ,21.80,D. Baldwin WR - SEA ,9.10,M. Jones WR - DET ,0.00,A. Jeffery WR - PHI ,19.40,C. Davis WR - TEN ,2.40,D. Cook RB - MIN ,0.00,105.40,Elijah,78.38
Leo,1,J. Winston QB - TB ,30.70,T. Gurley RB - LA ,34.50,J. Mixon RB - CIN ,14.40,B. Cooks WR - LA ,5.30,T. Hill WR - KC ,32.20,T. Kelce TE - KC ,6.10,J. Howard RB - CHI ,4.90,H. Butker K - KC ,16.00,Texans DEF ,18.00,R. Wilson QB - SEA ,20.88,C. Thompson RB - WAS ,0.00,A. Robinson WR - CHI ,12.40,D. Freeman RB - ATL ,0.00,W. Fuller WR - HOU ,3.30,K. Golladay WR - DET ,0.00,162.10,Ari,127.92
Ari,4,K. Cousins QB - MIN ,16.62,J. Conner RB - PIT ,24.90,C. McCaffrey RB - CAR ,6.60,J. Edelman WR - NE ,12.10,R. Woods WR - LA ,12.10,E. Ebron TE - IND ,13.00,S. Michel RB - NE ,22.60,S. Gostkowski K - NE ,21.00,Jaguars DEF ,-1.00,M. Ingram RB - NO ,0.00,A. Morris RB - SF ,0.00,L. Bell RB - PIT ,0.00,J. Landry WR - CLE ,1.10,M. Thomas WR - NO ,0.00,M. Breida RB - SF ,12.10,127.92,Leo,162.10
Elijah,2,D. Watson QB - HOU ,5.28,T. Yeldon RB - JAX ,7.00,K. Hunt RB ,24.50,D. Hopkins WR - HOU ,12.30,M. Evans WR - TB ,5.80,Z. Ertz TE - PHI ,10.30,S. Diggs WR - MIN ,4.20,C. Parkey K - CHI ,4.00,Bears DEF ,5.00,J. Nelson WR - LV ,0.60,E. Sanders WR - DEN ,17.50,L. Miller RB - HOU ,7.10,B. Bortles QB - JAX ,10.16,D. Njoku TE - CLE ,11.50,Titans DEF ,2.00,78.38,Sawyer,105.40
Jack,5,P. Mahomes QB - KC ,26.98,C. Hyde RB - JAX ,3.40,E. Elliott RB - DAL ,17.70,O. Beckham WR - NYG ,4.40,J. Smith-Schuster WR - PIT ,13.10,J. Reed TE - WAS ,3.60,A. Collins RB - BAL ,17.40,J. Tucker K - BAL ,3.00,Rams DEF ,5.00,T. Hilton WR - IND ,0.00,S. Watkins WR - KC ,1.70,C. Wentz QB - PHI ,24.52,T. Boyd WR - CIN ,18.20,A. Jones RB - GB ,4.10,P. Lindsay RB - DEN ,6.60,94.58,Brad,102.50
Ben,7,C. Newton QB - CAR ,23.30,M. Gordon RB - LAC ,33.00,J. Williams RB - GB ,3.90,A. Green WR - CIN ,8.50,A. Brown WR - PIT ,16.50,J. Graham TE - GB ,10.40,M. Goodwin WR - SF ,25.10,J. Lambo K - JAX ,1.00,Eagles DEF ,10.00,R. Cobb WR - GB ,0.00,R. Fitzpatrick QB - TB ,0.00,D. Johnson RB - CLE ,10.90,K. Drake RB - MIA ,5.80,P. Barber RB - TB ,16.60,G. Zuerlein K - LA ,0.00,131.70,Dylan,102.04
Brad,3,A. Rodgers QB - GB ,28.40,L. McCoy RB - BUF ,9.40,A. Peterson RB - WAS ,9.70,D. Thomas WR - HOU ,11.70,J. Jones WR - ATL ,14.40,R. Gronkowski TE - NE ,9.70,R. Freeman RB - DEN ,2.20,J. Elliott K - PHI ,10.00,Broncos DEF ,7.00,M. Crabtree WR - BAL ,15.30,G. Tate WR - PHI ,0.00,K. Rudolph TE - MIN ,3.70,D. Lewis RB - TEN ,1.40,L. Fitzgerald WR - ARI ,3.90,A. Kamara RB - NO ,0.00,102.50,Jack,94.58
